,timestamp,visitorid,event,itemid,transactionid
2085157,1435877131570,353262,transaction,245015,7646.0
2085169,1435880135822,1144735,transaction,11989,3903.0
2085204,1435877980305,430913,transaction,29196,11084.0
2085222,1435876183622,411182,transaction,274056,10843.0
2085259,1435856076115,248679,transaction,337161,8129.0
2085336,1435859519490,684514,transaction,364262,10908.0
2085388,1435857290044,684514,transaction,138827,12620.0
2085832,1435898233524,467899,transaction,416769,17612.0
2086302,1435872085631,248679,transaction,461614,14044.0
2086346,1435872213213,648603,transaction,184626,85.0
2086387,1435873709461,1273306,transaction,46232,4812.0
2086410,1435871842606,493239,transaction,44045,11080.0
2086468,1435875597133,684514,transaction,455010,8299.0
2086476,1435872558811,684514,transaction,138427,15437.0
2086593,1435866077022,626837,transaction,367664,11277.0
2086609,1435866482742,682067,transaction,200035,11235.0
2086620,1435866925249,1369885,transaction,241752,4703.0
2086681,1435866527780,705542,transaction,436379,9904.0
2086715,1435865652276,1177212,transaction,65273,17044.0
2086717,1435866520103,390023,transaction,184505,3809.0
2086895,1435850814343,1184315,transaction,109445,5178.0
2087023,1435851394654,988939,transaction,202920,11841.0
2087069,1435867999341,836635,transaction,191223,3870.0
2087070,1435867999341,836635,transaction,13280,3870.0
2087747,1435873386316,248679,transaction,418744,11523.0
2088003,1435881744148,684514,transaction,453564,5063.0
2088198,1435893603518,711901,transaction,452045,8177.0
2088306,1435895139187,1363232,transaction,171814,13042.0
2088389,1435902077092,770983,transaction,157846,5208.0
2088503,1435861972656,312771,transaction,461686,12989.0
2088544,1435861303631,812069,transaction,40970,5069.0
2088611,1435862648914,1150086,transaction,157437,14157.0
2088618,1435863224796,84928,transaction,399031,9162.0
2088746,1435857908638,1331678,transaction,299346,2014.0
2088876,1435858057340,781101,transaction,316753,9441.0
2088953,1435859519490,684514,transaction,450156,10908.0
2089132,1435849107652,899857,transaction,251204,9811.0
2089223,1435866463838,1056030,transaction,72093,7088.0
2089292,1435867582726,684514,transaction,318106,10425.0
2089336,1435866499108,1150086,transaction,175100,2529.0
2089615,1435829679673,161675,transaction,268883,13551.0
2090030,1435887431349,770189,transaction,110529,14191.0
2090324,1435855069895,705542,transaction,5821,11724.0
2090476,1435855030657,1029094,transaction,339665,7605.0
2090490,1435855186848,248679,transaction,183511,13881.0
2090514,1435851843034,836635,transaction,8122,2654.0
2090520,1435854317206,271719,transaction,238386,9995.0
2090523,1435854702674,259169,transaction,126623,810.0
2090707,1435867904046,807288,transaction,268883,13055.0
2091137,1435872287769,927756,transaction,106299,17506.0
2091179,1435872802056,684514,transaction,319855,11753.0
2091454,1435883809801,344727,transaction,211451,125.0
2091509,1435882879727,200824,transaction,38336,13738.0
2091559,1435885712840,684514,transaction,17766,13966.0
2091854,1435864693819,643771,transaction,278396,6169.0
2091975,1435901957481,811818,transaction,140661,2263.0
2092066,1435859788563,1331678,transaction,299346,11920.0
2092301,1435861984038,1034756,transaction,123212,9905.0
2092354,1435857538998,636918,transaction,46407,1996.0
2092374,1435855741409,511708,transaction,254324,11351.0
2092506,1435859607176,211550,transaction,223829,8918.0
2092534,1435856327630,1150086,transaction,337196,1528.0
2092548,1435858544081,86082,transaction,416017,14475.0
2092580,1435846562014,577397,transaction,48105,16772.0
2092632,1435848749278,1113351,transaction,440109,8115.0
2092656,1435844983648,671304,transaction,55911,9651.0
2092804,1435896593811,351979,transaction,124583,11041.0
2092889,1435898423243,467899,transaction,372941,4911.0
2092957,1435900655320,806308,transaction,17478,17574.0
2093098,1435868814141,31557,transaction,72252,5894.0
2093169,1435867891264,268430,transaction,259347,11301.0
2093231,1435869505818,1106764,transaction,51360,9576.0
2093550,1435877749128,1070938,transaction,220836,16445.0
2094081,1435854872355,1150086,transaction,113440,11754.0
2094245,1435890770084,903580,transaction,283916,13871.0
2094933,1435861223017,377699,transaction,169256,12103.0
2095032,1435860580536,1064435,transaction,180965,12739.0
2095134,1435859410670,1150086,transaction,438338,7400.0
2095480,1435879436004,431941,transaction,246532,14856.0
2095501,1435879395346,836635,transaction,127879,3820.0
2095512,1435879395377,836635,transaction,125068,3820.0
2095536,1435880228835,839496,transaction,345308,10983.0
2095549,1435878906120,45825,transaction,90910,6829.0
2095550,1435878906135,45825,transaction,399503,6829.0
2096042,1435819585321,370154,transaction,268772,2526.0
2096082,1435837125826,680669,transaction,312728,497.0
2096175,1435821584585,1046904,transaction,232131,5097.0
2096388,1435845856831,28308,transaction,434652,1273.0
2096445,1435898233461,467899,transaction,372941,17612.0
2096659,1435900764510,1086034,transaction,164344,15313.0
2096688,1435866543315,908905,transaction,450020,6255.0
2096796,1435866717364,237326,transaction,420463,8088.0
2096831,1435866520103,390023,transaction,421943,3809.0
2096888,1435866062999,7244,transaction,175662,12580.0
2097478,1435855186848,248679,transaction,340960,13881.0
2097792,1435888111222,204097,transaction,436172,12476.0
2097946,1435888138791,929807,transaction,464731,6636.0
2097952,1435889903267,552571,transaction,72210,4512.0
2098090,1435898423306,467899,transaction,416769,4911.0
2098195,1435896085277,286923,transaction,399192,16115.0
2098316,1435860159633,705542,transaction,23477,12901.0
2098663,1435883809786,344727,transaction,427541,125.0
2098855,1435894754344,1081894,transaction,4001,15621.0
2099363,1435902077076,770983,transaction,283620,5208.0
2099451,1435857665108,540284,transaction,357659,8159.0
2099458,1435858057340,781101,transaction,463331,9441.0
2099475,1435859519490,684514,transaction,361748,10908.0
2099591,1435856076115,248679,transaction,421943,8129.0
2099678,1435856327630,1150086,transaction,75597,1528.0
2099698,1435846847552,1302281,transaction,400824,9395.0
2099919,1435866821531,1022415,transaction,160628,17411.0
2099956,1435866717364,237326,transaction,396007,8088.0
2100070,1435864681010,1150086,transaction,114121,14636.0
2100086,1435866482742,682067,transaction,72422,11235.0
2100124,1435866520088,390023,transaction,337161,3809.0
2100154,1435866897127,1150086,transaction,237019,12874.0
2100237,1435872771420,1150086,transaction,45628,14008.0
2100267,1435872191830,1121454,transaction,98875,13593.0
2100314,1435874040743,970404,transaction,268417,15192.0
2100336,1435872287769,927756,transaction,395273,17506.0
2100670,1435877858776,1083036,transaction,282385,585.0
2100756,1435889682751,1342394,transaction,220357,14476.0
2100817,1435889554902,705542,transaction,354585,6933.0
2100865,1435890994886,1128828,transaction,367664,1433.0
2101040,1435852518473,138131,transaction,107792,4272.0
2101660,1435951178134,65927,transaction,29757,11795.0
2101975,1435964003379,150421,transaction,261589,975.0
2102468,1435933017605,179314,transaction,241950,5065.0
2102606,1435937115370,705542,transaction,12217,2013.0
2102666,1435933099336,463202,transaction,190076,6505.0
2102773,1435955512927,547506,transaction,169003,1407.0
2102857,1435959426206,836635,transaction,359439,2269.0
2103080,1435947745996,1022003,transaction,71510,5290.0
2103082,1435947745965,1022003,transaction,413313,5290.0
2103087,1435947623490,1016496,transaction,49347,436.0
2103521,1435903782493,1311727,transaction,7341,7535.0
2103743,1435942951164,1142299,transaction,257534,8062.0
2103872,1435942026485,384126,transaction,138456,7949.0
2103874,1435942026469,384126,transaction,211300,7949.0
2103904,1435940500217,684514,transaction,284648,13589.0
2104175,1435966981900,178902,transaction,92302,2972.0
2104176,1435966981900,178902,transaction,348258,2972.0
2104546,1435983602905,634352,transaction,450778,12640.0
2104602,1435985129563,268657,transaction,181365,4900.0
2104823,1435980734869,318471,transaction,390591,10675.0
2104889,1435955758988,1297062,transaction,301278,3768.0
2104907,1435957652520,547506,transaction,219755,2726.0
2104908,1435957652520,547506,transaction,380747,2726.0
2105301,1435961515080,1359248,transaction,220513,9755.0
2105526,1435943053772,222046,transaction,321089,8057.0
2105574,1435943759139,836635,transaction,164454,16729.0
2105608,1435946090199,838086,transaction,256721,15910.0
2105615,1435944114985,1143173,transaction,421884,6441.0
2106179,1435974702103,143059,transaction,8847,8558.0
2106180,1435974702166,143059,transaction,186094,8558.0
2106185,1435973812162,684514,transaction,417059,4275.0
2106244,1435974436106,492796,transaction,305588,281.0
2106852,1435933017590,179314,transaction,250224,5065.0
2107189,1435985129547,268657,transaction,438182,4900.0
2107409,1435970006939,1297062,transaction,231482,10695.0
2107586,1435968056352,1053100,transaction,243406,5067.0
2107864,1435942026453,384126,transaction,107460,7949.0
2107910,1435940446808,705542,transaction,221980,7243.0
2108059,1435938261165,547506,transaction,464731,10281.0
2108207,1435964862527,1297062,transaction,129560,15037.0
2108277,1435967615033,218081,transaction,192213,16230.0
2108372,1435969376559,1297062,transaction,166100,10474.0
2108471,1435963931127,1060458,transaction,129292,7134.0
2108713,1435943053694,222046,transaction,281103,8057.0
2108768,1435946041348,483194,transaction,166306,3423.0
2109033,1435938478292,126834,transaction,453192,1277.0
2109034,1435938478292,126834,transaction,339545,1277.0
2109150,1435939170571,1189783,transaction,104793,6439.0
2109188,1435941612716,705542,transaction,399592,14139.0
2109230,1435940446777,705542,transaction,225028,7243.0
2109239,1435942026453,384126,transaction,398714,7949.0
2109484,1435956061089,836635,transaction,320914,291.0
2109661,1435971728246,902561,transaction,437827,1248.0
2110027,1435916191795,1321212,transaction,249469,989.0
2110216,1435933017621,179314,transaction,221749,5065.0
2111081,1435979545561,154959,transaction,464895,9111.0
2111295,1435954735528,913869,transaction,57245,1296.0
2111421,1435952284812,1297062,transaction,206960,14523.0
2111509,1435953651358,457097,transaction,42002,13500.0
2111861,1435962650961,836635,transaction,200457,15446.0
2111866,1435961372698,1359248,transaction,220513,9755.0
2112003,1435962956248,1125577,transaction,122604,11252.0
2112070,1435942369975,563565,transaction,163443,1590.0
2112257,1435944157431,335628,transaction,424354,14532.0
2112369,1435973444902,1297062,transaction,105875,16600.0
2112384,1435973527692,899898,transaction,333183,9055.0
2112427,1435975245425,1154710,transaction,55556,8683.0
2112532,1435974702228,143059,transaction,324954,8558.0
2112535,1435976152738,1202066,transaction,251813,7922.0
2112539,1435974680125,681101,transaction,58732,16558.0
2112833,1435958306551,953625,transaction,140861,12462.0
2112991,1435946780969,1297062,transaction,456056,17416.0
2113121,1435950330312,387538,transaction,185616,11417.0
2113323,1435908459305,397620,transaction,165415,4049.0
2113376,1435903782681,1311727,transaction,217642,7535.0
2113738,1435942026438,384126,transaction,190534,7949.0
2113948,1435966981900,178902,transaction,152664,2972.0
2113956,1435965599541,949648,transaction,283916,10194.0
2114095,1435965087950,708596,transaction,271930,5387.0
2114208,1435968997688,836635,transaction,243143,11321.0
2114553,1435981278757,718052,transaction,454944,12511.0
2114568,1435979513238,924711,transaction,96375,16694.0
2114830,1435953302523,547506,transaction,179784,356.0
2114892,1435952284812,1297062,transaction,338689,14523.0
2115175,1435964095955,72254,transaction,201955,8145.0
2115176,1435964095955,72254,transaction,292749,8145.0
2115255,1435962351870,1389639,transaction,430240,12305.0
2115336,1435944235062,163700,transaction,406025,10706.0
2115347,1435943422894,641020,transaction,121978,15350.0
2115374,1435944474404,547506,transaction,75994,15061.0
2115376,1435944474404,547506,transaction,119736,15061.0
2115563,1435944633053,702147,transaction,420960,14323.0
2115803,1435957817417,1126569,transaction,1022,9690.0
2115885,1435955874682,23076,transaction,301278,7409.0
2115907,1435974061139,998681,transaction,129624,5304.0
2115935,1435971598674,11333,transaction,166100,11161.0
2116211,1435946780969,1297062,transaction,287871,17416.0
2116239,1435950797154,506800,transaction,459174,11221.0
2116393,1435948368175,1297062,transaction,295127,15733.0
2116452,1435905663110,387931,transaction,200191,8416.0
2116642,1435909621091,448326,transaction,199732,15933.0
2116660,1435915183296,1098888,transaction,209184,6324.0
2116960,1435938969435,1141285,transaction,268263,12165.0
2117035,1435939407411,705542,transaction,342727,15281.0
2117066,1435940446808,705542,transaction,43487,7243.0
2117072,1435940446777,705542,transaction,241149,7243.0
2117117,1435942026469,384126,transaction,10457,7949.0
2117169,1435938478292,126834,transaction,291609,1277.0
2117272,1435964757902,271410,transaction,73282,10395.0
2117341,1435966878387,880099,transaction,295746,226.0
2117384,1435966981916,178902,transaction,382958,2972.0
2117434,1435968997704,836635,transaction,15616,11321.0
2117479,1435967341572,548730,transaction,25535,4433.0
2117505,1435966681664,599599,transaction,377525,5073.0
2117664,1435984875093,1389672,transaction,83995,5564.0
2118077,1435953745950,32432,transaction,339703,5686.0
2118303,1435952770595,588483,transaction,225750,17031.0
2118352,1435947221975,899857,transaction,42997,16289.0
2118377,1435947745902,1022003,transaction,32888,5290.0
2118387,1435949008940,982670,transaction,174724,2900.0
2118388,1435949008973,982670,transaction,321089,2900.0
2118434,1435950470100,887615,transaction,276013,8304.0
2118489,1435948755893,816144,transaction,460668,8048.0
2118595,1435947282413,1128479,transaction,121978,8937.0
2118800,1435944897919,836635,transaction,419194,4090.0
2119154,1435956557129,1111735,transaction,42819,15056.0
2119262,1435959534263,213518,transaction,238005,224.0
2119286,1435959503909,1368652,transaction,250153,16670.0
2119310,1435957607107,1054607,transaction,199018,5330.0
2119399,1435957596113,1054607,transaction,199018,5330.0
2119450,1435974436074,492796,transaction,92466,281.0
2119461,1435975654830,836635,transaction,211732,3002.0
2119586,1435976152738,1202066,transaction,379520,7922.0
2119672,1435971699879,836635,transaction,425758,16769.0
2119767,1435913461443,639826,transaction,184419,13484.0
